Timestamp           | Level    | Location                             | Message
2025-05-07 05:50:37 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       6       0.9563      ▼ 0.1711       0.9365      ▼ 0.1865        0.001  5.0813
2025-05-07 05:50:42 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       7     ▲ 0.9722      ▼ 0.1387       0.9365      ▼ 0.1807        0.001  5.0671
2025-05-07 05:50:47 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       8       0.9683      ▼ 0.1217       0.9418      ▼ 0.1704        0.001  5.0726
2025-05-07 05:50:52 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       9     ▲ 0.9815      ▼ 0.1045     ▲ 0.9630      ▼ 0.1353        0.001  5.0131
2025-05-07 05:50:57 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️      10       0.9735        0.1095     ▲ 0.9683      ▼ 0.1208        0.001  5.0753
2025-05-07 05:50:57 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:50:57 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=315, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:50:58 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:50:58 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:51:01 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:51:01 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:51:01 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:51:01 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:51:01 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:51:01 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:51:01 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:51:06 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:51:06 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:51:06 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7421      ▼ 0.9502     ▲ 0.9365      ▼ 0.5011        0.001  5.1117
2025-05-07 05:51:11 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9246      ▼ 0.3986     ▲ 0.9471      ▼ 0.3241        0.001  5.0261
2025-05-07 05:51:16 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3     ▲ 0.9378      ▼ 0.2739       0.9259      ▼ 0.2481        0.001  5.0526
2025-05-07 05:51:21 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4     ▲ 0.9444      ▼ 0.2403     ▲ 0.9577      ▼ 0.2181        0.001  5.0604
2025-05-07 05:51:26 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5     ▲ 0.9603      ▼ 0.1986       0.9153      ▼ 0.2054        0.001  5.0746
